"","AGBN","seed","seedrich","type","time"
"240",25.055909339832,2222.71392,3,"SF","first"
"241",8.3020686129864,555.67848,3,"SF","first"
"242",23.466001064688,185.22616,1,"SF","first"
"243",10.239697939464,1296.58312,2,"SF","first"
"244",18.364786153056,0,0,"SF","first"
"245",32.711912461368,555.67848,2,"SF","first"
"246",69.792096479616,0,0,"SF","first"
"247",116.811726318,0,0,"SF","first"
"248",175.95729153072,0,0,"SF","first"
"249",127.798815312,0,0,"SF","first"
"250",122.9242577976,555.67848,3,"SF","first"
"251",41.391101905776,0,0,"SF","first"
"252",102.209607635688,0,0,"SF","first"
"253",33.721446884832,2407.94008,2,"SF","first"
"254",18.703595361024,370.45232,1,"SF","first"
"255",136.9387507572,370.45232,1,"SF","first"
"256",60.793118577072,0,0,"SF","first"
"257",24.479749867608,370.45232,1,"SF","first"
"258",16.09864931052,0,0,"SF","first"
"259",25.65346575456,0,0,"SF","first"
"260",132.49370127672,1481.80928,2,"SF","first"
"261",191.0627035128,7594.27256,4,"SF","first"
"262",27.94514666832,10557.89112,2,"SF","first"
"263",57.622997341224,185.22616,1,"SF","first"
"264",19.094938602264,370.45232,2,"SF","first"
"265",99.885254072688,0,0,"SF","first"
"266",3.6269453978856,0,0,"SF","first"
"267",15.468879793248,0,0,"SF","first"
"268",23.073929273808,0,0,"SF","first"
"269",6.7243147875288,0,0,"SF","first"
"270",48.387733977744,2037.48776,1,"SF","first"
"271",19.135546838352,0,0,"SF","first"
"272",95.0858156304,0,0,"SF","first"
"273",20.965842869328,0,0,"SF","first"
"274",5.545232291844,370.45232,1,"SF","first"
"275",12.876005249856,370.45232,1,"SF","first"
"276",28.294110737424,370.45232,1,"SF","first"
"277",40.240565105832,926.1308,1,"SF","first"
"278",445.03477176312,0,0,"SF","first"
"279",292.29277055328,2407.94008,2,"SF","first"
"280",677.31085590336,740.90464,1,"SF","first"
"281",218.8036321128,0,0,"SF","first"
"282",149.41443479256,0,0,"SF","first"
"283",21.536745575688,0,0,"SF","first"
"284",413.31495336768,11669.24808,1,"SF","first"
"285",599.86950379272,555.67848,1,"SF","first"
